----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                         Marker lineage            # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3723.job3.output.50             root (UID1)                 5656         56            24         0     2    54   0    0    0       100.00          91.67              46.30          
  3723.job3.output.42         k__Bacteria (UID203)            5449        104            58         0     24   34   32   9    5       100.00          140.97              5.44          
  3723.job3.output.18         k__Bacteria (UID203)            5449        104            58         0     10   94   0    0    0       100.00          87.93              42.55          
  3723.job3.output.16         k__Bacteria (UID203)            5449        104            58         0     14   13   20   25   32      100.00          325.36             10.76          
  3723.job3.output.10         k__Bacteria (UID203)            5449        104            58         0     84   8    12   0    0       100.00          12.93              88.64          
  3723.job3.output.4       o__Bacteroidales (UID2617)         213         406           265         3    400   3    0    0    0       99.31            0.57               0.00          
  3723.job3.output.13      o__Bacteroidales (UID2621)         198         427           260         2    424   1    0    0    0       99.23            0.19               0.00          
  3723.job3.output.46     f__Lachnospiraceae (UID1255)         90         354           174         4    349   1    0    0    0       98.85            0.57               0.00          
  3723.job3.output.27      o__Bacteroidales (UID2617)         213         406           265         5    400   1    0    0    0       98.30            0.13               0.00          
  3723.job3.output.43      o__Clostridiales (UID1212)         172         263           149         3    260   0    0    0    0       97.99            0.00               0.00          
  3723.job3.output.33        k__Bacteria (UID2982)             88         229           147         3    226   0    0    0    0       97.96            0.00               0.00          
  3723.job3.output.48      o__Clostridiales (UID1212)         172         263           149         6    257   0    0    0    0       96.64            0.00               0.00          
  3723.job3.output.26   c__Deltaproteobacteria (UID3218)       61         284           169         8    276   0    0    0    0       95.86            0.00               0.00          
  3723.job3.output.30      p__Bacteroidetes (UID2605)         350         314           208         17   294   3    0    0    0       95.67            1.44               0.00          
  3723.job3.output.39      o__Bacteroidales (UID2657)         160         492           269         61   403   23   5    0    0       93.32            7.50              31.58          
  3723.job3.output.3       o__Clostridiales (UID1212)         172         257           149         12   218   27   0    0    0       92.39           12.81              14.81          
  3723.job3.output.15      o__Bacteroidales (UID2617)         213         406           265         32   365   9    0    0    0       91.77            2.09               0.00          
  3723.job3.output.40      o__Bacteroidales (UID2617)         213         406           265         34   363   9    0    0    0       90.57            2.45               0.00          
  3723.job3.output.31        k__Bacteria (UID1453)            901         171           117         13   156   1    1    0    0       89.74            1.28               0.00          
  3723.job3.output.11      o__Clostridiales (UID1212)         172         257           149         21   223   13   0    0    0       89.60            5.59              53.85          
  3723.job3.output.22   c__Deltaproteobacteria (UID3218)       61         284           169         22   261   1    0    0    0       89.05            0.59               0.00          
  3723.job3.output.29        k__Bacteria (UID1453)            901         171           117         15   148   8    0    0    0       88.46            3.28               0.00          
  3723.job3.output.21      o__Bacteroidales (UID2617)         213         406           265         42   364   0    0    0    0       88.30            0.00               0.00          
  3723.job3.output.9       p__Bacteroidetes (UID2605)         350         314           208         46   266   2    0    0    0       83.65            0.96               0.00          
  3723.job3.output.45      o__Bacteroidales (UID2617)         213         406           265         85   312   9    0    0    0       80.67            2.64              22.22          
  3723.job3.output.2       o__Bacteroidales (UID2657)         160         492           269        120   372   0    0    0    0       79.83            0.00               0.00          
  3723.job3.output.36       c__Clostridia (UID1085)            35         420           196        107   305   8    0    0    0       77.73            2.30              50.00          
  3723.job3.output.20      o__Bacteroidales (UID2617)         213         406           265        104   298   4    0    0    0       76.04            1.13               0.00          
  3723.job3.output.38      o__Bacteroidales (UID2617)         213         406           265        105   235   64   2    0    0       76.04           15.79               7.14          
  3723.job3.output.25      o__Clostridiales (UID1212)         172         263           149         52   205   6    0    0    0       75.54            2.20              16.67          
  3723.job3.output.49      o__Clostridiales (UID1212)         172         263           149        108   155   0    0    0    0       56.84            0.00               0.00          
  3723.job3.output.14      p__Bacteroidetes (UID2605)         350         314           208        130   179   5    0    0    0       55.96            1.06              20.00          
  3723.job3.output.51         k__Bacteria (UID203)            5449        104            58         67    36   1    0    0    0       55.34            1.72               0.00          
  3723.job3.output.7          k__Bacteria (UID203)            5449        104            58         64    40   0    0    0    0       51.11            0.00               0.00          
  3723.job3.output.24      o__Bacteroidales (UID2617)         213         406           265        185   219   2    0    0    0       47.17            0.38               0.00          
  3723.job3.output.47         k__Bacteria (UID203)            5449        104            58         73    31   0    0    0    0       43.10            0.00               0.00          
  3723.job3.output.12     f__Lachnospiraceae (UID1286)         57         420           207        276   140   4    0    0    0       39.10            1.45               0.00          
  3723.job3.output.19      o__Clostridiales (UID1212)         172         257           149        145   111   1    0    0    0       38.42            0.34              100.00         
  3723.job3.output.28         k__Bacteria (UID203)            5449        104            58         84    20   0    0    0    0       28.61            0.00               0.00          
  3723.job3.output.34        k__Bacteria (UID2372)            131         177           106        131    40   5    1    0    0       25.02            3.30               0.00          
  3723.job3.output.35         k__Bacteria (UID203)            5449        104            58         89    15   0    0    0    0       23.28            0.00               0.00          
  3723.job3.output.1          k__Bacteria (UID203)            5449        104            58         92    12   0    0    0    0       16.21            0.00               0.00          
  3723.job3.output.6          k__Bacteria (UID203)            5449        104            58         94    10   0    0    0    0       15.52            0.00               0.00          
  3723.job3.output.37         k__Bacteria (UID203)            5449        104            58         96    8    0    0    0    0       13.79            0.00               0.00          
  3723.job3.output.8          k__Bacteria (UID203)            5449        104            58         96    8    0    0    0    0       11.21            0.00               0.00          
  3723.job3.output.52         k__Bacteria (UID203)            5449         98            58         92    6    0    0    0    0        6.03            0.00               0.00          
  3723.job3.output.5              root (UID1)                 5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  3723.job3.output.44             root (UID1)                 5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  3723.job3.output.41             root (UID1)                 5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  3723.job3.output.32             root (UID1)                 5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  3723.job3.output.23             root (UID1)                 5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3723.job3.output.17             root (UID1)                 5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
