----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                         Marker lineage            # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3723.job1.output.9              root (UID1)                 5656         56            24         0     1    55   0    0    0       100.00          95.83              56.36          
  3723.job1.output.28         k__Bacteria (UID203)            5449        104            58         0     87   17   0    0    0       100.00           6.90              88.24          
  3723.job1.output.47      o__Bacteroidales (UID2617)         213         406           265         3    400   3    0    0    0       99.31            0.57               0.00          
  3723.job1.output.2      f__Lachnospiraceae (UID1255)         90         354           174         4    349   1    0    0    0       98.85            0.57               0.00          
  3723.job1.output.52      o__Bacteroidales (UID2621)         198         427           260         4    422   1    0    0    0       98.85            0.19               0.00          
  3723.job1.output.11      o__Bacteroidales (UID2617)         213         406           265         5    400   1    0    0    0       98.30            0.13               0.00          
  3723.job1.output.49      o__Clostridiales (UID1212)         172         263           149         3    260   0    0    0    0       97.99            0.00               0.00          
  3723.job1.output.42        k__Bacteria (UID2982)             88         229           147         3    226   0    0    0    0       97.96            0.00               0.00          
  3723.job1.output.17         k__Bacteria (UID203)            5449        103            57         6     34   63   0    0    0       97.45           51.75              26.98          
  3723.job1.output.41   c__Deltaproteobacteria (UID3218)       61         284           169         6    277   1    0    0    0       96.75            0.59               0.00          
  3723.job1.output.25      o__Clostridiales (UID1212)         172         263           149         6    257   0    0    0    0       96.64            0.00               0.00          
  3723.job1.output.44      p__Bacteroidetes (UID2605)         350         314           208         17   294   3    0    0    0       95.67            1.44               0.00          
  3723.job1.output.6       o__Clostridiales (UID1212)         172         257           149         14   237   6    0    0    0       93.62            2.35              16.67          
  3723.job1.output.35         k__Bacteria (UID203)            5449        104            58         11    25   24   27   13   4       93.57           160.15             13.90          
  3723.job1.output.38      o__Bacteroidales (UID2657)         160         492           269         67   406   19   0    0    0       92.39            4.03              31.58          
  3723.job1.output.55      o__Bacteroidales (UID2617)         213         406           265         33   365   8    0    0    0       91.57            2.01               0.00          
  3723.job1.output.56      o__Clostridiales (UID1212)         172         257           149         18   233   6    0    0    0       91.05            2.35              33.33          
  3723.job1.output.8       o__Bacteroidales (UID2617)         213         406           265         48   355   3    0    0    0       90.70            0.69               0.00          
  3723.job1.output.39        k__Bacteria (UID1453)            901         171           117         13   156   1    1    0    0       89.74            1.28               0.00          
  3723.job1.output.34         k__Bacteria (UID203)            5449        104            58         16    47   34   7    0    0       89.42           56.19              25.45          
  3723.job1.output.33   c__Deltaproteobacteria (UID3218)       61         284           169         23   261   0    0    0    0       89.05            0.00               0.00          
  3723.job1.output.37      o__Clostridiales (UID1212)         172         257           149         24   220   13   0    0    0       88.26            5.59              53.85          
  3723.job1.output.12        k__Bacteria (UID1453)            901         171           117         23   145   3    0    0    0       84.75            1.57               0.00          
  3723.job1.output.53      p__Bacteroidetes (UID2605)         350         314           208         46   266   2    0    0    0       83.65            0.96               0.00          
  3723.job1.output.32      o__Bacteroidales (UID2657)         160         492           269        109   383   0    0    0    0       83.18            0.00               0.00          
  3723.job1.output.7       o__Bacteroidales (UID2617)         213         406           265        119   283   4    0    0    0       77.45            1.32              25.00          
  3723.job1.output.29       c__Clostridia (UID1085)            35         420           196        144   271   5    0    0    0       67.61            1.49              40.00          
  3723.job1.output.51      o__Bacteroidales (UID2617)         213         406           265        117   289   0    0    0    0       65.66            0.00               0.00          
  3723.job1.output.19      o__Bacteroidales (UID2617)         213         406           265        164   239   3    0    0    0       63.83            0.75               0.00          
  3723.job1.output.3       o__Clostridiales (UID1120)         304         250           143        110   139   1    0    0    0       57.27            0.02               0.00          
  3723.job1.output.40      o__Bacteroidales (UID2617)         213         406           265        185   219   2    0    0    0       47.17            0.38               0.00          
  3723.job1.output.20         k__Bacteria (UID203)            5449        104            58         73    31   0    0    0    0       43.10            0.00               0.00          
  3723.job1.output.14         k__Bacteria (UID203)            5449        104            58         73    28   3    0    0    0       43.10            3.45               0.00          
  3723.job1.output.31         k__Bacteria (UID203)            5449        104            58         71    33   0    0    0    0       40.14            0.00               0.00          
  3723.job1.output.16      o__Clostridiales (UID1212)         172         263           149        157   106   0    0    0    0       37.59            0.00               0.00          
  3723.job1.output.43         k__Bacteria (UID203)            5449        104            58         81    23   0    0    0    0       34.48            0.00               0.00          
  3723.job1.output.30         k__Bacteria (UID203)            5449        104            58         83    21   0    0    0    0       34.48            0.00               0.00          
  3723.job1.output.26      o__Clostridiales (UID1120)         304         247           141        166    81   0    0    0    0       32.80            0.00               0.00          
  3723.job1.output.15         k__Bacteria (UID203)            5449        104            58         85    19   0    0    0    0       27.59            0.00               0.00          
  3723.job1.output.48         k__Bacteria (UID203)            5449        104            58         93    11   0    0    0    0       18.97            0.00               0.00          
  3723.job1.output.13         k__Bacteria (UID203)            5449         98            58         84    14   0    0    0    0       18.10            0.00               0.00          
  3723.job1.output.54         k__Bacteria (UID203)            5449        103            57         87    16   0    0    0    0       16.94            0.00               0.00          
  3723.job1.output.36         k__Bacteria (UID203)            5449        104            58         96    8    0    0    0    0       13.79            0.00               0.00          
  3723.job1.output.24         k__Bacteria (UID203)            5449        104            58         94    10   0    0    0    0       13.79            0.00               0.00          
  3723.job1.output.10         k__Bacteria (UID203)            5449        104            58         96    8    0    0    0    0       12.07            0.00               0.00          
