----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                         Marker lineage            # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3773.job3.output.3              root (UID1)                 5656         56            24         0     1    6    25   13   11      100.00          210.20              0.00          
  3773.job3.output.42     f__Lachnospiraceae (UID1286)         57         420           207         5    409   6    0    0    0       98.97            1.91               0.00          
  3773.job3.output.23     f__Lachnospiraceae (UID1286)         57         420           207         3    405   12   0    0    0       98.55            4.73               0.00          
  3773.job3.output.52      o__Bacteroidales (UID2617)         213         406           265         6    380   20   0    0    0       98.36            5.91               0.00          
  3773.job3.output.30   c__Deltaproteobacteria (UID3218)       61         284           169         3    281   0    0    0    0       98.22            0.00               0.00          
  3773.job3.output.28      o__Clostridiales (UID1212)         172         261           148         5    252   4    0    0    0       98.20            2.70               0.00          
  3773.job3.output.56      o__Bacteroidales (UID2716)          92         487           270         11   458   18   0    0    0       97.47            4.81              16.67          
  3773.job3.output.54      o__Bacteroidales (UID2657)         160         492           269         11   477   3    1    0    0       97.18            1.86              16.67          
  3773.job3.output.46         k__Bacteria (UID203)            5449        103            57         14    18   28   26   16   1       96.86           158.94             18.40          
  3773.job3.output.48     o__Selenomonadales (UID1024)         64         334           167         12   317   5    0    0    0       96.41            1.32               0.00          
  3773.job3.output.49      o__Bacteroidales (UID2716)          92         487           270         12   474   1    0    0    0       96.30            0.37               0.00          
  3773.job3.output.21        k__Bacteria (UID2982)             88         229           147         7    222   0    0    0    0       95.92            0.00               0.00          
  3773.job3.output.24       c__Clostridia (UID1118)           387         223           124         9    211   3    0    0    0       95.16            1.24               0.00          
  3773.job3.output.43      p__Bacteroidetes (UID2605)         350         314           208         16   277   20   1    0    0       94.36            8.53              26.09          
  3773.job3.output.38         k__Bacteria (UID203)            5449        104            58         6     21   41   16   8    12      94.36           138.56             12.13          
